IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
571600102,Cité Maroc,57160,Creutzwald,,,5730.0,12470.0,18740.0,1.04,690.0,4400.0,6840.0,9330.0,14990.0,17320.0,20760.0,24510.0,35.7,20.8,0.4,54.3,,,,43.3,2.4,0
571600103,Neuland Sud Breckelberg,57160,Creutzwald,40.6,31.0,11170.0,17950.0,25360.0,0.79,5500.0,9800.0,12650.0,15660.0,20710.0,23280.0,27040.0,33420.0,6.1,7.4,0.337,61.7,57.1,3.3,1.3,32.8,5.5,0
571600105,Breckelberg,57160,Creutzwald,32.9,42.3,8770.0,14780.0,23140.0,0.97,3490.0,7700.0,9860.0,12560.0,17480.0,20720.0,24380.0,30170.0,8.6,9.6,0.369,61.4,54.6,5.6,1.2,35.2,3.4,0
571600106,Houvergarten Centre-Ville,57160,Creutzwald,44.2,27.7,12180.0,19100.0,27380.0,0.8,6500.0,10330.0,13590.0,16600.0,21930.0,25500.0,30030.0,36120.0,5.6,7.8,0.35,62.7,54.9,3.6,4.2,32.1,5.2,0
571600107,Bellevue-Garang,57160,Creutzwald,47.4,21.8,13970.0,20250.0,27970.0,0.69,7430.0,12240.0,14920.0,17710.0,22840.0,26280.0,29900.0,36480.0,4.9,6.3,0.317,56.0,50.4,3.7,1.9,41.0,3.0,0
571600108,Beau-Site Fatima,57160,Creutzwald,37.8,33.4,10700.0,17720.0,24670.0,0.79,4510.0,9420.0,11990.0,15350.0,20410.0,23190.0,27390.0,34540.0,7.7,10.0,0.389,55.9,46.9,3.9,5.1,38.4,5.7,0
572060101,Bouvreuils Cerisaie Hêtres,57206,Fameck,31.7,26.7,12520.0,18340.0,26090.0,0.74,6720.0,10730.0,13910.0,16140.0,21010.0,24270.0,28030.0,34400.0,5.1,6.3,0.321,39.7,35.5,3.0,1.2,31.9,28.4,0
572060102,Cités Bosment Oury Sud,57206,Fameck,29.8,19.2,14610.0,19520.0,26790.0,0.62,9410.0,13340.0,15410.0,17410.0,22480.0,24980.0,28790.0,34100.0,3.6,4.6,0.277,42.9,38.5,2.7,1.7,26.6,30.5,0
572060103,Remelange Ouest,57206,Fameck,,,7540.0,13490.0,20320.0,0.95,1930.0,5580.0,9150.0,11670.0,15930.0,18570.0,22340.0,28570.0,14.8,15.0,0.393,40.7,,,,36.6,22.7,0
572060104,Zone de Forêts,57206,Fameck,,25.0,12920.0,20140.0,29920.0,0.84,7890.0,11830.0,14150.0,17090.0,24010.0,27460.0,31480.0,35060.0,4.4,6.1,0.319,47.9,39.7,5.0,3.2,5.3,46.8,0
572060105,Remelange Est,57206,Fameck,,65.5,5150.0,10220.0,15640.0,1.03,980.0,3920.0,6170.0,8390.0,11770.0,14270.0,17460.0,22090.0,22.6,18.6,0.425,45.4,,,,36.2,18.4,0
572060106,Le Haut Chemin,57206,Fameck,21.3,54.2,6200.0,11850.0,18560.0,1.04,1640.0,4970.0,7560.0,9380.0,14230.0,16980.0,20410.0,25390.0,15.5,15.2,0.404,50.5,,,,30.7,18.8,0
572060107,Budange Édange Les Chênes,57206,Fameck,47.4,14.6,17200.0,24200.0,34090.0,0.7,10060.0,14920.0,19010.0,21720.0,27300.0,30980.0,36300.0,46560.0,4.6,6.5,0.354,43.3,37.2,2.3,3.8,22.5,34.2,0
572060108,Morlange Bel-Air Bertrand Nord,57206,Fameck,34.8,20.7,13930.0,20690.0,28980.0,0.73,7550.0,12720.0,15500.0,17870.0,23780.0,27210.0,31670.0,37450.0,5.0,6.1,0.308,42.6,38.7,2.9,1.0,25.3,32.1,0
572210102,College Languedoc Ecoles,57221,Florange,35.8,29.6,10800.0,20140.0,28100.0,0.86,4000.0,8870.0,13150.0,16810.0,22990.0,26180.0,30080.0,37060.0,9.3,10.8,0.359,46.6,41.1,3.5,2.0,23.2,30.2,0
572210103,Centre Ville,57221,Florange,36.1,24.6,13060.0,19910.0,28340.0,0.77,7210.0,10890.0,14490.0,17730.0,23100.0,26060.0,30640.0,36340.0,5.0,6.6,0.319,43.8,38.9,3.2,1.7,22.5,33.7,0
572210105,Limousin Aquitaine Oury-Sud,57221,Florange,30.9,24.7,13080.0,19820.0,28570.0,0.78,6900.0,11020.0,14560.0,17210.0,22780.0,26340.0,30310.0,38410.0,5.6,7.5,0.339,40.4,35.7,2.8,1.9,25.5,34.1,0
572210106,"Poncelet,Le Bon Robert, Luxembourg",57221,Florange,29.6,32.9,10180.0,17310.0,25320.0,0.87,4720.0,8860.0,12150.0,14920.0,20090.0,23300.0,27540.0,35010.0,7.4,9.6,0.376,44.1,37.3,3.9,2.9,32.0,23.9,0
572270101,Quartier du Bruch,57227,Forbach,29.7,41.4,5310.0,15100.0,22650.0,1.15,0.0,2880.0,7660.0,12690.0,17420.0,20700.0,24340.0,31230.0,,69.9,0.44,59.2,52.9,4.9,1.4,37.9,2.9,0
572270102,Marienau Ouest-Kobenberg,57227,Forbach,42.9,25.1,12960.0,19210.0,25900.0,0.67,5990.0,11660.0,14530.0,16430.0,21870.0,23950.0,28510.0,34630.0,5.8,6.9,0.325,64.1,57.5,3.1,3.5,32.1,3.8,0
572270103,Marienau Est,57227,Forbach,38.7,35.8,9530.0,17270.0,25010.0,0.9,3990.0,8160.0,11100.0,14170.0,20350.0,23360.0,27160.0,34670.0,8.7,11.6,0.386,65.0,58.5,4.0,2.5,30.2,4.8,0
572270104,Wiesberg 1-Hommel,57227,Forbach,25.7,52.8,5800.0,12320.0,19140.0,1.08,440.0,4130.0,7050.0,9960.0,14670.0,17200.0,20940.0,27660.0,63.2,28.7,0.462,50.4,41.0,5.3,4.1,44.3,5.3,0
572270105,Wiesberg 2,57227,Forbach,,,3150.0,7870.0,13080.0,1.26,0.0,2070.0,4210.0,6530.0,9780.0,11980.0,14620.0,18760.0,,38.5,0.441,56.2,,,,41.7,2.1,0
572270106,Bellevue 1,57227,Forbach,43.0,37.6,7840.0,17710.0,27390.0,1.1,1300.0,6090.0,9330.0,13780.0,20950.0,24500.0,30190.0,40580.0,31.2,21.7,0.436,72.0,65.9,4.0,2.1,23.4,4.6,0
572270107,Cité du Kreutzberg,57227,Forbach,42.9,23.5,13560.0,19240.0,25960.0,0.64,7870.0,11540.0,14850.0,17010.0,21310.0,23790.0,28710.0,38060.0,4.8,6.5,0.334,53.4,46.7,3.0,3.7,42.5,4.1,0
572270108,Bellevue 2,57227,Forbach,35.7,42.8,6950.0,15020.0,23630.0,1.11,1600.0,5180.0,8750.0,11980.0,18330.0,21580.0,25980.0,32760.0,20.4,19.9,0.428,62.3,54.0,4.4,3.9,32.5,5.2,0
572270109,Centre,57227,Forbach,33.4,49.2,4290.0,13220.0,23750.0,1.47,0.0,2530.0,6000.0,9990.0,16930.0,21070.0,26880.0,37310.0,,129.5,0.534,63.9,51.7,4.0,8.2,30.3,5.8,0
572270110,Centre-La Petite Forêt,57227,Forbach,38.1,41.9,7250.0,15740.0,26700.0,1.24,1030.0,5760.0,8940.0,12190.0,19210.0,23260.0,29770.0,42480.0,41.1,27.1,0.488,58.8,47.7,3.4,7.7,34.1,7.1,0
572400101,Cité de la Chapelle 1,57240,Freyming-Merlebach,20.7,54.1,6310.0,11620.0,18150.0,1.02,1190.0,4850.0,7410.0,9580.0,14560.0,16900.0,19300.0,25490.0,21.3,14.9,0.39,51.5,,,,45.8,2.7,0
572400102,Cité de la Chapelle 2,57240,Freyming-Merlebach,38.9,36.8,9310.0,16530.0,24490.0,0.92,2940.0,7330.0,10630.0,14010.0,19160.0,22740.0,27650.0,32890.0,11.2,12.0,0.383,59.0,51.4,4.3,3.3,37.3,3.7,0
572400103,Sainte-Barbe,57240,Freyming-Merlebach,25.6,39.9,8390.0,15340.0,20770.0,0.81,2750.0,6900.0,9890.0,13030.0,16950.0,19150.0,21900.0,25770.0,9.4,9.6,0.341,48.2,43.6,4.3,0.3,49.9,1.9,0
572400104,Quartier Sainte-Marie Hessellach,57240,Freyming-Merlebach,37.3,36.6,9140.0,17070.0,24950.0,0.93,2820.0,7440.0,11110.0,14220.0,19490.0,22730.0,26950.0,32620.0,11.6,12.5,0.386,57.9,50.3,4.0,3.6,36.3,5.8,0
572400105,Freyming-Merlebach Nord,57240,Freyming-Merlebach,34.5,35.2,9280.0,17080.0,24200.0,0.87,2770.0,7530.0,10990.0,14100.0,19690.0,22340.0,26520.0,33270.0,12.0,12.2,0.378,60.5,52.2,4.2,4.1,36.7,2.8,0
572400106,Cités Sainte-Fontaine Hochwald Reumeaux,57240,Freyming-Merlebach,,,15620.0,20190.0,25450.0,0.49,10100.0,14550.0,16400.0,17960.0,21900.0,24190.0,27190.0,33840.0,3.3,4.3,0.269,59.0,53.9,3.1,2.0,40.0,1.0,0
573060101,Le Konacker,57306,Hayange,27.3,24.6,13200.0,19920.0,28490.0,0.77,5620.0,10960.0,14850.0,17480.0,22740.0,26380.0,30280.0,37890.0,6.7,10.0,0.388,33.4,29.3,2.5,1.6,22.4,44.2,0
573060103,Marspich La Vierge,57306,Hayange,35.5,19.7,14570.0,21930.0,29710.0,0.69,7810.0,13100.0,16250.0,18870.0,24580.0,27520.0,32430.0,40290.0,5.2,6.2,0.308,41.7,36.7,3.1,1.9,24.2,34.1,0
573060104,Cité du Bruhl,57306,Hayange,40.5,,18430.0,25230.0,33300.0,0.59,12910.0,17260.0,19880.0,22410.0,28050.0,31090.0,35430.0,43350.0,3.4,4.2,0.268,33.7,29.5,1.9,2.3,28.4,37.9,0
573060105,Faubourg Sainte-Catherine Pâtural,57306,Hayange,28.9,34.4,10270.0,17330.0,24080.0,0.8,3240.0,8280.0,12080.0,14560.0,19640.0,22570.0,26370.0,32670.0,10.1,10.6,0.361,46.3,40.5,4.5,1.3,26.3,27.4,0
573060106,Cités du Gargan Bellevue La Cerisaie,57306,Hayange,27.7,32.3,10860.0,17590.0,24240.0,0.76,4000.0,9510.0,12170.0,15160.0,20050.0,22700.0,26150.0,32710.0,8.2,9.1,0.348,41.2,36.8,3.4,1.0,31.6,27.2,0
573060108,Saint-Nicolas En Forêt,57306,Hayange,33.7,27.8,11990.0,19300.0,26170.0,0.73,4200.0,9790.0,13590.0,16770.0,21700.0,24740.0,28430.0,35990.0,8.6,9.6,0.348,48.7,44.0,3.2,1.5,24.1,27.2,0
574330101,Routes de Metz Thionville(ouest),57433,Maizières-lès-Metz,38.5,30.9,11380.0,18790.0,25960.0,0.78,4510.0,9230.0,12800.0,15960.0,21360.0,24230.0,28160.0,34190.0,7.6,8.9,0.345,60.9,55.9,3.5,1.5,20.6,18.5,0
574330102,Cité Les Écarts Les Quatre Chemins,57433,Maizières-lès-Metz,42.7,22.3,13870.0,20410.0,28570.0,0.72,7590.0,12210.0,15260.0,17750.0,23590.0,26820.0,30500.0,37020.0,4.9,5.8,0.305,65.0,59.7,3.7,1.6,15.3,19.7,0
574330103,Rte de Thionville Est Rue des Pres Nord,57433,Maizières-lès-Metz,46.9,18.4,15200.0,21990.0,30080.0,0.68,8590.0,13700.0,16730.0,19320.0,24510.0,27820.0,32400.0,40130.0,4.7,6.1,0.316,50.0,43.7,2.6,3.7,32.6,17.4,0
574330104,Brieux,57433,Maizières-lès-Metz,,,9520.0,16560.0,24740.0,0.92,4000.0,8090.0,10910.0,14400.0,19690.0,23010.0,26680.0,32630.0,8.2,10.2,0.369,49.4,44.3,3.2,1.9,36.5,14.1,0
574630101,Devant-Les-Ponts Frieres Lenotre,57463,Metz,51.2,21.7,14240.0,21490.0,29310.0,0.7,7000.0,12110.0,15790.0,18740.0,24520.0,27500.0,31590.0,39620.0,5.7,7.4,0.34,62.3,54.6,3.0,4.7,27.8,9.9,0
574630102,Devant-Les-Ponts Roussel Sous Les Vignes,57463,Metz,47.5,22.7,13930.0,21690.0,30540.0,0.77,7870.0,12000.0,15380.0,18620.0,25510.0,28670.0,33150.0,41580.0,5.3,7.2,0.34,61.7,55.9,3.1,2.7,27.6,10.7,0
574630103,Devant-Les-Ponts Paquet Petite Ile,57463,Metz,42.1,27.6,12070.0,19290.0,26740.0,0.76,4010.0,9760.0,13910.0,17020.0,21730.0,24890.0,28590.0,36140.0,9.0,10.7,0.372,66.6,59.1,3.8,3.7,26.5,6.9,0
574630201,Patrotte Route de Thionville,57463,Metz,,,5890.0,12580.0,20280.0,1.14,390.0,4560.0,7070.0,10000.0,15740.0,18720.0,21960.0,27290.0,69.1,23.4,0.423,59.7,54.0,4.7,1.0,32.5,7.8,0
574630203,Fournel T. de Gargan Dassenoy,57463,Metz,,,2280.0,7370.0,13440.0,1.52,0.0,1180.0,3730.0,5670.0,9160.0,11680.0,15540.0,21140.0,,182.2,0.511,63.5,55.1,7.3,1.1,28.6,7.9,0
574630204,Route de Woippy Perigot,57463,Metz,34.6,40.4,8510.0,16510.0,23860.0,0.93,1390.0,7010.0,9940.0,12720.0,19300.0,21950.0,25760.0,31480.0,22.7,14.9,0.38,59.1,54.2,4.1,0.8,35.1,5.8,0
574630301,Port Ile du Saulcy,57463,Metz,35.8,44.9,6390.0,14560.0,23040.0,1.14,1120.0,5320.0,8950.0,11650.0,17520.0,21370.0,24820.0,33070.0,29.4,26.1,0.443,68.1,61.6,5.0,1.5,25.0,6.9,0
574630302,Belle-Isle Pontiffroy Chambière,57463,Metz,60.9,19.3,16020.0,24330.0,35140.0,0.79,7060.0,13410.0,17390.0,20910.0,27880.0,32140.0,37570.0,47170.0,6.7,8.9,0.356,53.4,47.1,2.5,3.8,38.7,7.9,0
574630303,Les Iles Fort Gambetta,57463,Metz,48.0,31.2,10750.0,20440.0,32570.0,1.07,4260.0,9380.0,12420.0,16190.0,25080.0,29850.0,36490.0,50820.0,11.9,15.0,0.443,69.9,60.4,3.3,6.2,18.4,11.7,0
574630401,Metz Centre Esplanade,57463,Metz,50.3,24.6,13160.0,23680.0,38710.0,1.08,5350.0,10870.0,15280.0,19680.0,28490.0,34930.0,43510.0,56380.0,10.5,15.2,0.446,64.1,53.2,3.3,7.6,18.7,17.2,0
574630402,Metz Centre Saint-Thiebault,57463,Metz,52.2,20.8,14570.0,25520.0,41410.0,1.05,6840.0,12690.0,16650.0,20900.0,30690.0,36440.0,45630.0,60610.0,8.9,14.1,0.467,59.8,44.0,2.5,13.3,20.5,19.7,0
574630403,Ancienne Ville Nord,57463,Metz,42.9,31.0,10800.0,19050.0,27830.0,0.89,3780.0,9110.0,12570.0,15670.0,21950.0,25590.0,31710.0,43300.0,11.5,13.1,0.413,67.7,58.8,3.9,5.0,23.3,9.0,0
574630404,Ancienne Ville Sud,57463,Metz,34.8,38.3,8740.0,16640.0,26560.0,1.07,2820.0,6970.0,10350.0,13680.0,20170.0,24240.0,29390.0,38960.0,13.8,15.7,0.42,67.3,59.6,4.3,3.4,18.1,14.6,0
574630501,Bellecroix Terrasse Lyon,57463,Metz,14.1,72.2,3370.0,7660.0,13650.0,1.34,0.0,2000.0,4230.0,6130.0,9920.0,12480.0,15220.0,20190.0,,70.5,0.479,64.6,55.6,8.0,1.0,31.7,3.7,0
574630502,Bellecroix Trois Rois Europe,57463,Metz,44.7,32.6,10880.0,18190.0,27310.0,0.9,4350.0,8310.0,12340.0,15410.0,21660.0,25690.0,29240.0,36490.0,8.4,10.8,0.373,62.1,54.8,3.5,3.8,28.9,9.0,0
574630601,Vallieres Les Bordes,57463,Metz,47.6,26.2,12590.0,20620.0,29810.0,0.84,5980.0,10560.0,14430.0,17800.0,23700.0,27050.0,32240.0,39710.0,6.6,9.4,0.367,62.0,54.7,3.0,4.3,27.5,10.5,0
574630602,Vallieres Dunant Melezes,57463,Metz,64.6,,19750.0,28870.0,41420.0,0.75,13210.0,17680.0,21380.0,25070.0,33410.0,38900.0,45980.0,60460.0,4.6,6.5,0.36,53.9,44.7,1.8,7.4,31.3,14.8,0
574630603,Vallieres Marroniers Tilleuls,57463,Metz,,,4250.0,12690.0,22710.0,1.46,0.0,2930.0,6450.0,9290.0,16910.0,20160.0,25350.0,34040.0,,60.5,0.488,61.6,53.2,4.7,3.7,32.7,5.7,0
574630604,Vallieres Jacinthes Tulipes,57463,Metz,51.8,21.8,14190.0,21410.0,30520.0,0.76,7480.0,12050.0,15760.0,18670.0,24650.0,28470.0,33600.0,41620.0,5.6,7.2,0.343,58.3,52.1,2.7,3.5,33.1,8.6,0
574630701,Centre Gare,57463,Metz,55.4,15.2,18160.0,28940.0,42840.0,0.85,9910.0,16210.0,20660.0,24480.0,33900.0,38950.0,46240.0,61510.0,6.2,8.3,0.372,60.2,48.6,2.9,8.7,15.5,24.3,0
574630702,Nouvelle Ville Nord,57463,Metz,61.1,12.4,20420.0,30600.0,46460.0,0.85,11020.0,17670.0,22440.0,26310.0,35810.0,42770.0,52340.0,72870.0,6.6,10.4,0.438,59.7,47.9,1.3,10.5,15.1,25.2,0
574630703,Nouvelle Ville Bouteiller,57463,Metz,55.2,19.1,15680.0,24320.0,35890.0,0.83,6840.0,13600.0,17470.0,20990.0,28230.0,33040.0,39580.0,50610.0,7.4,9.7,0.387,61.2,52.2,2.4,6.6,22.7,16.1,0
574630704,Nouvelle Ville Sud,57463,Metz,52.1,25.5,12620.0,21530.0,30300.0,0.82,6250.0,11060.0,14510.0,18140.0,24310.0,28150.0,33210.0,44130.0,7.1,10.0,0.407,61.8,54.3,3.0,4.5,23.0,15.2,0
574630801,Argonne Lagneau,57463,Metz,51.6,19.4,15120.0,22930.0,32530.0,0.76,7520.0,13250.0,17280.0,20000.0,26240.0,29450.0,34990.0,44220.0,5.9,7.2,0.337,59.1,51.9,3.4,3.8,23.5,17.4,0
574630802,Lothaire Nord Hall aux Marchandises,57463,Metz,47.8,21.2,13890.0,21670.0,31300.0,0.8,7640.0,12290.0,15200.0,18670.0,24950.0,29030.0,34150.0,42570.0,5.6,7.0,0.338,62.2,57.2,3.1,1.9,19.1,18.7,0
574630803,Saint-Livier Don Calmet,57463,Metz,47.5,25.9,12560.0,20770.0,29230.0,0.8,6320.0,10780.0,14260.0,17640.0,23490.0,27540.0,32010.0,38800.0,6.1,8.5,0.349,67.3,61.2,3.2,2.9,21.6,11.1,0
574630804,Pierne Sadoul,57463,Metz,50.2,25.0,12990.0,20350.0,29550.0,0.81,5400.0,10750.0,15110.0,17650.0,23630.0,27280.0,32690.0,40710.0,7.5,9.1,0.349,61.7,56.0,3.1,2.6,26.1,12.2,0
574630805,Saint-Andre Sainte-Chretienne,57463,Metz,48.4,25.3,12810.0,20250.0,28610.0,0.78,5450.0,10670.0,14710.0,17590.0,23430.0,26620.0,30890.0,38650.0,7.1,8.9,0.348,61.4,57.4,2.7,1.3,29.9,8.7,0
574630806,Hannaux Frecot,57463,Metz,24.4,59.2,5770.0,11080.0,17690.0,1.08,1610.0,4480.0,7070.0,8860.0,13170.0,15810.0,19770.0,26670.0,16.5,17.9,0.434,66.5,55.8,5.9,4.8,25.0,8.5,0
574630807,Mejanes Pfister,57463,Metz,42.9,31.8,10040.0,19340.0,27720.0,0.91,2740.0,8560.0,12360.0,15860.0,22700.0,25910.0,29870.0,39850.0,14.5,13.8,0.386,63.6,58.4,3.5,1.7,28.2,8.2,0
574630901,Route de Borny Pont-Rouge,57463,Metz,49.7,19.7,14720.0,22460.0,32610.0,0.8,9120.0,13060.0,16620.0,19730.0,25400.0,29770.0,35650.0,46680.0,5.1,7.4,0.362,65.4,57.5,2.1,5.8,22.1,12.5,0
574630902,de Villeneuve Vosges Lorraine,57463,Metz,62.2,14.9,18500.0,28120.0,40520.0,0.78,10180.0,16390.0,20920.0,24110.0,32340.0,37930.0,43370.0,58910.0,5.8,8.9,0.395,58.2,48.1,2.0,8.1,26.4,15.4,0
574630903,Seille Trois Eveches Chabert,57463,Metz,59.9,12.1,18460.0,27120.0,39770.0,0.79,11480.0,16920.0,19960.0,23360.0,30980.0,35810.0,43930.0,57790.0,5.0,8.4,0.414,61.6,47.6,1.8,12.2,23.4,15.0,0
574630904,Hestaux Macherez Liedot,57463,Metz,49.3,28.9,11580.0,20910.0,32850.0,1.02,4470.0,9120.0,13520.0,17280.0,24950.0,29740.0,36320.0,52970.0,11.8,16.0,0.457,64.0,53.9,2.5,7.6,26.2,9.8,0
574630905,Hauts Peupliers Peltre Deportes,57463,Metz,57.5,18.2,15920.0,23950.0,34350.0,0.77,8760.0,13940.0,17630.0,20740.0,27490.0,31430.0,37510.0,47330.0,5.4,7.2,0.347,66.6,58.7,2.6,5.3,22.1,11.3,0
574631001,Bridoux Claude Bernard,57463,Metz,36.3,43.7,6700.0,15260.0,25200.0,1.21,1680.0,5150.0,8350.0,11500.0,19350.0,23260.0,27510.0,37820.0,22.5,23.8,0.481,62.3,55.0,3.2,4.1,28.1,9.6,0
574631002,Schweitzer Bearn Roussillon,57463,Metz,20.8,65.2,4000.0,9420.0,15580.0,1.23,100.0,2740.0,5050.0,7150.0,11770.0,14310.0,18020.0,24090.0,238.3,39.5,0.456,60.1,51.7,6.8,1.6,33.9,6.0,0
574631003,Dauphine Nord,57463,Metz,,86.2,2150.0,6240.0,10210.0,1.29,0.0,1100.0,3210.0,5010.0,7520.0,9050.0,11090.0,14390.0,,129.3,0.463,69.3,55.4,12.8,1.1,26.5,4.2,0
574631004,Ruisseau Limousin,57463,Metz,,74.4,4960.0,9090.0,13190.0,0.9,1360.0,4210.0,5950.0,7570.0,10390.0,12040.0,14880.0,18710.0,13.8,12.7,0.39,69.2,59.0,9.2,1.0,25.3,5.5,0
574631005,Hainaut Boulonnais Normandie,57463,Metz,,71.1,4250.0,8190.0,13930.0,1.18,120.0,2610.0,5350.0,6730.0,10150.0,12190.0,15220.0,19850.0,170.5,33.5,0.437,59.9,,,,32.5,7.6,0
574631007,Bon Pasteur Michelet Colombey,57463,Metz,28.4,49.7,7450.0,13060.0,20610.0,1.01,2330.0,6120.0,8290.0,10890.0,15820.0,18550.0,22630.0,28410.0,12.2,12.0,0.392,59.4,52.3,5.5,1.6,33.0,7.6,0
574631101,Magny Nord,57463,Metz,51.0,20.2,14370.0,22130.0,30080.0,0.71,9000.0,12940.0,16010.0,19240.0,25060.0,27990.0,32620.0,40070.0,4.5,6.2,0.327,57.7,52.5,2.4,2.8,32.7,9.6,0
574631102,Magny Sud,57463,Metz,69.0,,21350.0,28100.0,37000.0,0.56,16380.0,19960.0,22780.0,25350.0,31530.0,34760.0,39530.0,46990.0,2.9,3.5,0.245,55.0,50.2,1.4,3.4,36.0,9.0,0
574631202,Val de la Grange-aux-Bois,57463,Metz,58.6,15.1,17230.0,23900.0,31810.0,0.61,11110.0,15670.0,18730.0,21510.0,26400.0,29860.0,34440.0,40560.0,3.7,4.6,0.274,65.3,60.9,2.0,2.4,27.2,7.5,0
574631204,Côteaux de la Grange aux Bois,57463,Metz,44.2,36.9,9920.0,17560.0,28980.0,1.08,4830.0,8680.0,11150.0,13910.0,20500.0,25720.0,31940.0,43320.0,9.0,12.1,0.428,68.6,61.7,3.5,3.4,20.3,11.1,0
574800102,Friches,57480,Montigny-lès-Metz,58.8,15.1,17370.0,25560.0,36250.0,0.74,9870.0,15640.0,19000.0,22110.0,29290.0,33170.0,38920.0,48670.0,4.9,6.4,0.336,61.7,55.2,2.3,4.2,26.4,11.9,0
574800103,Vacquiniere Botanique Courcelle,57480,Montigny-lès-Metz,,,20580.0,30670.0,48930.0,0.92,13380.0,18210.0,22270.0,26540.0,36150.0,44380.0,56940.0,89960.0,6.7,9.0,0.428,52.0,39.7,1.8,10.5,28.8,19.2,0
574800104,Centre Ville,57480,Montigny-lès-Metz,50.2,22.2,14570.0,21700.0,31150.0,0.76,6980.0,12020.0,15910.0,18770.0,24950.0,28570.0,34340.0,41850.0,6.0,7.7,0.343,54.4,49.7,2.8,1.9,37.8,7.8,0
574800105,Haut-Rhele Venizelos Saint-Victor,57480,Montigny-lès-Metz,47.8,24.3,13100.0,20150.0,28340.0,0.76,7060.0,11240.0,14590.0,17480.0,23160.0,26270.0,30880.0,39170.0,5.5,7.6,0.355,67.5,59.9,3.4,4.2,24.6,7.9,0
574800106,Mermoz Frescaty Patural l'Eveque,57480,Montigny-lès-Metz,53.2,18.2,15750.0,23170.0,32500.0,0.72,7930.0,13850.0,17870.0,20420.0,26060.0,30010.0,35280.0,45930.0,5.8,7.3,0.345,62.3,53.6,2.8,5.9,27.5,10.2,0
574800107,Saint-Privat,57480,Montigny-lès-Metz,32.5,43.0,7600.0,14770.0,22760.0,1.03,1420.0,6450.0,9350.0,12270.0,17710.0,20330.0,24860.0,32480.0,22.9,15.0,0.402,63.3,56.7,4.4,2.2,31.4,5.3,0
574800108,Militaire Saint-Andre Jerusalem,57480,Montigny-lès-Metz,35.1,38.8,8790.0,16530.0,23530.0,0.89,1710.0,6850.0,10020.0,13200.0,18990.0,21750.0,25400.0,32450.0,19.0,15.6,0.393,64.1,58.9,3.5,1.7,30.1,5.8,0
574800109,Blory Vacons Horgne,57480,Montigny-lès-Metz,44.9,27.7,11940.0,19090.0,27320.0,0.81,5760.0,10350.0,13530.0,16640.0,21860.0,25360.0,29380.0,36690.0,6.4,8.0,0.35,60.8,54.3,3.3,3.2,33.3,5.9,0
575910101,Centre Ville Mairie Ville Basse,57591,Rombas,34.4,29.7,11750.0,17940.0,24870.0,0.73,6620.0,10460.0,13120.0,15430.0,20330.0,23230.0,26660.0,33100.0,5.0,6.4,0.325,58.7,52.1,4.3,2.3,27.6,13.7,0
575910102,Ville Haute,57591,Rombas,38.0,21.6,14040.0,20320.0,27900.0,0.68,8680.0,12570.0,15410.0,17880.0,22670.0,25760.0,30050.0,34880.0,4.0,5.6,0.303,54.9,49.3,3.4,2.2,25.9,19.2,0
575910103,Chantereine Petit Moulin,57591,Rombas,33.5,35.5,8900.0,17520.0,25250.0,0.93,2880.0,7060.0,11180.0,14170.0,20420.0,23570.0,26900.0,33820.0,11.7,12.4,0.389,51.9,46.5,4.1,1.3,32.7,15.4,0
575910104,Rond-Bois Champs-Robert,57591,Rombas,39.5,21.4,13980.0,19850.0,27630.0,0.69,7720.0,12330.0,14990.0,17420.0,22480.0,25470.0,29940.0,36650.0,4.7,6.1,0.311,54.4,48.9,3.1,2.4,30.7,14.9,0
576060101,Cité Arcadia Cité Jeanne d'Arc,57606,Saint-Avold,43.8,,15370.0,20410.0,26030.0,0.52,10860.0,14070.0,16580.0,18380.0,22600.0,24670.0,27470.0,31620.0,2.9,3.3,0.225,59.4,54.8,3.8,0.8,39.5,1.1,0
576060102,Le Wehneck,57606,Saint-Avold,29.2,48.2,6520.0,13200.0,20420.0,1.05,1050.0,5610.0,7950.0,10180.0,15930.0,18630.0,22530.0,30760.0,29.4,21.0,0.468,60.3,49.4,5.1,5.8,36.2,3.5,0
576060103,Bleiberg Dourd'Hal,57606,Saint-Avold,49.3,30.3,10500.0,20750.0,31220.0,1.0,4280.0,8420.0,12790.0,16670.0,24350.0,28200.0,34810.0,44320.0,10.4,16.3,0.446,65.1,53.9,2.8,8.4,26.6,8.3,0
576060104,Centre Ville Felsberg,57606,Saint-Avold,51.2,25.0,12980.0,21440.0,31050.0,0.84,6290.0,11330.0,14760.0,18130.0,24660.0,28580.0,34700.0,45260.0,7.2,9.7,0.39,59.9,49.6,3.1,7.2,33.2,6.9,0
576060105,Quartier Crusem Cité Émile Huchet,57606,Saint-Avold,55.7,14.2,16930.0,23170.0,31560.0,0.63,11360.0,15040.0,18360.0,20730.0,26010.0,29320.0,34370.0,43520.0,3.8,5.4,0.316,61.5,55.5,2.4,3.6,32.8,5.7,0
